Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
163	49.484952	N	49° 29.097100' N	15.915003	E	15° 54.900200' E					""		566.400000	0.633364	3.363889	215.929993	44297.543530	0.770000	0.940000	1.220000	14	dgps
164	49.484927	N	49° 29.095600' N	15.914972	E	15° 54.898300' E					""		566.600000	0.636968	3.553056	218.270004	44297.543542	0.770000	0.940000	1.220000	14	dgps
165	49.484900	N	49° 29.094000' N	15.914942	E	15° 54.896500' E					""		566.800000	0.640645	3.591667	217.199997	44297.543553	0.770000	0.940000	1.220000	14	dgps
166	49.484873	N	49° 29.092400' N	15.914910	E	15° 54.894600' E					""		567.100000	0.644394	3.578056	217.250000	44297.543565	0.770000	0.940000	1.220000	14	dgps
167	49.484845	N	49° 29.090700' N	15.914878	E	15° 54.892700' E					""		567.200000	0.648292	3.607222	217.779999	44297.543576	0.770000	0.940000	1.220000	14	dgps
168	49.484820	N	49° 29.089200' N	15.914847	E	15° 54.890800' E					""		567.400000	0.651896	3.231111	215.589996	44297.543588	0.770000	0.940000	1.220000	14	dgps
169	49.484795	N	49° 29.087700' N	15.914818	E	15° 54.889100' E					""		567.500000	0.655352	3.535278	216.500000	44297.543600	0.770000	0.940000	1.220000	14	dgps
170	49.484770	N	49° 29.086200' N	15.914787	E	15° 54.887200' E					""		567.600000	0.658956	3.413056	218.660004	44297.543611	0.770000	0.940000	1.220000	14	dgps
171	49.484743	N	49° 29.084600' N	15.914757	E	15° 54.885400' E					""		567.600000	0.662633	3.378611	218.080002	44297.543623	0.770000	0.940000	1.220000	14	dgps
172	49.484718	N	49° 29.083100' N	15.914727	E	15° 54.883600' E					""		568.000000	0.666162	3.486944	217.520004	44297.543634	0.770000	0.940000	1.220000	14	dgps
173	49.484693	N	49° 29.081600' N	15.914698	E	15° 54.881900' E					""		568.400000	0.669617	3.519444	215.279999	44297.543646	0.770000	0.940000	1.220000	14	dgps
174	49.484667	N	49° 29.080000' N	15.914667	E	15° 54.880000' E					""		568.500000	0.673367	3.548056	217.440002	44297.543657	0.770000	0.940000	1.220000	14	dgps
175	49.484643	N	49° 29.078600' N	15.914635	E	15° 54.878100' E					""		568.700000	0.676830	3.321111	219.570007	44297.543669	0.770000	0.940000	1.220000	14	dgps
176	49.484617	N	49° 29.077000' N	15.914600	E	15° 54.876000' E					""		568.600000	0.680731	3.811667	220.119995	44297.543681	0.770000	0.940000	1.220000	14	dgps
177	49.484588	N	49° 29.075300' N	15.914567	E	15° 54.874000' E					""		568.600000	0.684700	3.828611	214.009995	44297.543692	0.770000	0.940000	1.220000	14	dgps
178	49.484560	N	49° 29.073600' N	15.914538	E	15° 54.872300' E					""		568.600000	0.688462	3.610278	214.429993	44297.543704	0.770000	0.940000	1.220000	14	dgps
179	49.484530	N	49° 29.071800' N	15.914508	E	15° 54.870500' E					""		568.900000	0.692444	4.066667	218.309998	44297.543715	0.770000	0.940000	1.220000	14	dgps
180	49.484503	N	49° 29.070200' N	15.914477	E	15° 54.868600' E					""		569.100000	0.696193	3.561111	217.360001	44297.543727	0.770000	0.940000	1.220000	14	dgps
181	49.484480	N	49° 29.068800' N	15.914450	E	15° 54.867000' E					""		569.500000	0.699428	3.218333	217.919998	44297.543738	0.770000	0.940000	1.220000	14	dgps
182	49.484455	N	49° 29.067300' N	15.914423	E	15° 54.865400' E					""		569.700000	0.702814	3.487778	213.240005	44297.543750	0.770000	0.940000	1.220000	14	dgps
183	49.484432	N	49° 29.065900' N	15.914397	E	15° 54.863800' E					""		569.900000	0.706049	3.118611	219.779999	44297.543762	0.770000	0.940000	1.220000	14	dgps
184	49.484410	N	49° 29.064600' N	15.914370	E	15° 54.862200' E					""		569.700000	0.709138	3.520000	219.020004	44297.543773	0.770000	0.940000	1.220000	14	dgps
185	49.484383	N	49° 29.063000' N	15.914342	E	15° 54.860500' E					""		569.600000	0.712745	3.555556	213.190002	44297.543785	0.770000	0.940000	1.220000	14	dgps
186	49.484358	N	49° 29.061500' N	15.914313	E	15° 54.858800' E					""		569.500000	0.716201	3.200833	217.729996	44297.543796	0.770000	0.940000	1.220000	14	dgps
187	49.484333	N	49° 29.060000' N	15.914283	E	15° 54.857000' E					""		569.600000	0.719729	3.635000	215.789993	44297.543808	0.770000	0.940000	1.220000	14	dgps
188	49.484308	N	49° 29.058500' N	15.914255	E	15° 54.855300' E					""		569.600000	0.723185	3.179722	217.660004	44297.543819	0.770000	0.940000	1.220000	14	dgps
189	49.484283	N	49° 29.057000' N	15.914227	E	15° 54.853600' E					""		569.500000	0.726641	3.331389	218.149994	44297.543831	0.770000	0.940000	1.220000	14	dgps
190	49.484260	N	49° 29.055600' N	15.914198	E	15° 54.851900' E					""		569.600000	0.729950	3.333889	219.139999	44297.543843	0.770000	0.940000	1.220000	14	dgps
191	49.484233	N	49° 29.054000' N	15.914168	E	15° 54.850100' E					""		569.900000	0.733626	3.414167	214.259995	44297.543854	0.770000	0.940000	1.220000	14	dgps
192	49.484207	N	49° 29.052400' N	15.914142	E	15° 54.848500' E					""		570.100000	0.737166	3.409167	217.300003	44297.543866	0.770000	0.940000	1.220000	14	dgps
193	49.484182	N	49° 29.050900' N	15.914110	E	15° 54.846600' E					""		570.300000	0.740771	3.425278	218.229996	44297.543877	0.770000	0.940000	1.220000	14	dgps
194	49.484155	N	49° 29.049300' N	15.914080	E	15° 54.844800' E					""		570.500000	0.744447	3.446111	215.970001	44297.543889	0.770000	0.940000	1.220000	14	dgps
195	49.484128	N	49° 29.047700' N	15.914050	E	15° 54.843000' E					""		570.500000	0.748124	3.478889	217.020004	44297.543900	0.770000	0.940000	1.220000	14	dgps
196	49.484103	N	49° 29.046200' N	15.914020	E	15° 54.841200' E					""		570.500000	0.751653	3.576944	216.460007	44297.543912	0.770000	0.940000	1.220000	14	dgps
197	49.484077	N	49° 29.044600' N	15.913992	E	15° 54.839500' E					""		570.600000	0.755260	3.416667	217.009995	44297.543924	0.770000	0.940000	1.220000	14	dgps
198	49.484055	N	49° 29.043300' N	15.913963	E	15° 54.837800' E					""		570.700000	0.758425	3.231111	218.630005	44297.543935	0.770000	0.940000	1.220000	14	dgps
199	49.484035	N	49° 29.042100' N	15.913935	E	15° 54.836100' E					""		570.800000	0.761451	3.033889	220.529999	44297.543947	0.770000	0.940000	1.220000	14	dgps
200	49.484010	N	49° 29.040600' N	15.913907	E	15° 54.834400' E					""		570.800000	0.764907	3.359167	215.789993	44297.543958	0.770000	0.940000	1.220000	14	dgps
201	49.483983	N	49° 29.039000' N	15.913882	E	15° 54.832900' E					""		570.800000	0.768382	3.374444	211.789993	44297.543970	0.770000	0.940000	1.220000	14	dgps
202	49.483955	N	49° 29.037300' N	15.913853	E	15° 54.831200' E					""		570.600000	0.772144	3.797778	214.240005	44297.543981	0.770000	0.940000	1.220000	14	dgps
203	49.483928	N	49° 29.035700' N	15.913823	E	15° 54.829400' E					""		570.600000	0.775820	3.468889	220.169998	44297.543993	0.770000	0.940000	1.220000	14	dgps
204	49.483903	N	49° 29.034200' N	15.913792	E	15° 54.827500' E					""		570.600000	0.779425	3.296667	220.490005	44297.544005	0.770000	0.940000	1.220000	14	dgps
205	49.483880	N	49° 29.032800' N	15.913762	E	15° 54.825700' E					""		570.700000	0.782809	3.185555	221.929993	44297.544016	0.770000	0.940000	1.220000	14	dgps
206	49.483855	N	49° 29.031300' N	15.913730	E	15° 54.823800' E					""		571.000000	0.786413	3.642500	218.570007	44297.544028	0.770000	0.940000	1.220000	14	dgps
207	49.483828	N	49° 29.029700' N	15.913700	E	15° 54.822000' E					""		571.100000	0.790090	3.635833	216.270004	44297.544039	0.770000	0.940000	1.220000	14	dgps
208	49.483800	N	49° 29.028000' N	15.913668	E	15° 54.820100' E					""		571.000000	0.793988	3.801667	214.169998	44297.544051	0.770000	0.940000	1.220000	14	dgps
209	49.483772	N	49° 29.026300' N	15.913633	E	15° 54.818000' E					""		570.500000	0.798032	3.959445	220.460007	44297.544063	0.770000	0.940000	1.220000	14	dgps
210	49.483743	N	49° 29.024600' N	15.913597	E	15° 54.815800' E					""		570.500000	0.802152	3.715556	226.350006	44297.544074	0.770000	0.940000	1.220000	14	dgps
211	49.483718	N	49° 29.023100' N	15.913560	E	15° 54.813600' E					""		570.500000	0.805997	3.842778	219.860001	44297.544086	0.770000	0.940000	1.220000	14	dgps
212	49.483688	N	49° 29.021300' N	15.913525	E	15° 54.811500' E					""		570.200000	0.810187	4.157778	215.580002	44297.544097	0.770000	0.940000	1.220000	14	dgps
213	49.483657	N	49° 29.019400' N	15.913492	E	15° 54.809500' E					""		570.200000	0.814458	4.156389	215.240005	44297.544109	0.770000	0.940000	1.220000	14	dgps
214	49.483627	N	49° 29.017600' N	15.913460	E	15° 54.807600' E					""		569.900000	0.818507	3.843611	215.690002	44297.544120	0.770000	0.940000	1.220000	14	dgps
215	49.483597	N	49° 29.015800' N	15.913427	E	15° 54.805600' E					""		569.500000	0.822626	4.175278	217.059998	44297.544132	0.770000	0.940000	1.220000	14	dgps
216	49.483563	N	49° 29.013800' N	15.913390	E	15° 54.803400' E					""		569.500000	0.827187	4.475000	216.229996	44297.544144	0.770000	0.940000	1.220000	14	dgps
217	49.483530	N	49° 29.011800' N	15.913355	E	15° 54.801300' E					""		569.700000	0.831678	4.238611	216.309998	44297.544155	0.770000	0.940000	1.220000	14	dgps
218	49.483502	N	49° 29.010100' N	15.913322	E	15° 54.799300' E					""		569.400000	0.835648	4.033056	220.339996	44297.544167	0.770000	0.940000	1.220000	14	dgps
219	49.483472	N	49° 29.008300' N	15.913283	E	15° 54.797000' E					""		569.500000	0.839988	4.349722	219.190002	44297.544178	0.770000	0.940000	1.220000	14	dgps
220	49.483442	N	49° 29.006500' N	15.913245	E	15° 54.794700' E					""		569.700000	0.844329	4.359445	219.960007	44297.544190	0.770000	0.940000	1.220000	14	dgps
221	49.483413	N	49° 29.004800' N	15.913207	E	15° 54.792400' E					""		569.800000	0.848528	4.037778	220.949997	44297.544201	0.770000	0.940000	1.220000	14	dgps
222	49.483385	N	49° 29.003100' N	15.913170	E	15° 54.790200' E					""		569.800000	0.852649	4.285555	221.539993	44297.544213	0.770000	0.940000	1.220000	14	dgps
223	49.483353	N	49° 29.001200' N	15.913125	E	15° 54.787500' E					""		570.200000	0.857446	4.505000	225.869995	44297.544225	0.770000	0.940000	1.220000	14	dgps
224	49.483327	N	49° 28.999600' N	15.913080	E	15° 54.784800' E					""		570.500000	0.861851	4.279722	231.839996	44297.544236	0.770000	0.940000	1.220000	14	dgps
225	49.483302	N	49° 28.998100' N	15.913032	E	15° 54.781900' E					""		570.600000	0.866319	4.306111	236.500000	44297.544248	0.770000	0.940000	1.220000	14	dgps
226	49.483282	N	49° 28.996900' N	15.912982	E	15° 54.778900' E					""		570.800000	0.870566	4.077778	242.649994	44297.544259	0.770000	0.940000	1.220000	14	dgps
227	49.483267	N	49° 28.996000' N	15.912933	E	15° 54.776000' E					""		571.100000	0.874440	3.878611	248.309998	44297.544271	0.750000	0.690000	1.010000	14	dgps
228	49.483257	N	49° 28.995400' N	15.912882	E	15° 54.772900' E					""		571.200000	0.878339	3.763889	257.019989	44297.544282	0.750000	0.690000	1.010000	14	dgps
229	49.483250	N	49° 28.995000' N	15.912827	E	15° 54.769600' E					""		571.300000	0.882385	3.748333	260.750000	44297.544294	0.750000	0.690000	1.010000	14	dgps
230	49.483247	N	49° 28.994800' N	15.912772	E	15° 54.766300' E					""		571.500000	0.886380	4.113056	261.000000	44297.544306	0.750000	0.690000	1.010000	14	dgps
231	49.483247	N	49° 28.994800' N	15.912715	E	15° 54.762900' E					""		571.800000	0.890478	4.104167	268.670013	44297.544317	0.700000	0.680000	0.980000	15	dgps
232	49.483252	N	49° 28.995100' N	15.912658	E	15° 54.759500' E					""		572.200000	0.894614	4.066667	271.209991	44297.544329	0.730000	0.940000	1.190000	15	dgps
233	49.483255	N	49° 28.995300' N	15.912603	E	15° 54.756200' E					""		572.500000	0.898609	4.051667	272.829987	44297.544340	0.730000	0.940000	1.190000	15	dgps
234	49.483258	N	49° 28.995500' N	15.912545	E	15° 54.752700' E					""		572.600000	0.902844	4.256111	274.899994	44297.544352	0.760000	0.950000	1.210000	14	dgps
235	49.483258	N	49° 28.995500' N	15.912483	E	15° 54.749000' E					""		572.800000	0.907304	4.275833	276.059998	44297.544363	0.730000	0.940000	1.190000	15	dgps
236	49.483260	N	49° 28.995600' N	15.912423	E	15° 54.745400' E					""		572.900000	0.911647	4.301944	273.980011	44297.544375	0.760000	0.950000	1.210000	14	dgps
237	49.483260	N	49° 28.995600' N	15.912367	E	15° 54.742000' E					""		573.000000	0.915745	3.946389	272.380005	44297.544387	0.760000	0.950000	1.210000	14	dgps
238	49.483260	N	49° 28.995600' N	15.912312	E	15° 54.738700' E					""		573.100000	0.919723	3.973333	270.190002	44297.544398	0.730000	0.940000	1.190000	15	dgps
239	49.483260	N	49° 28.995600' N	15.912257	E	15° 54.735400' E					""		572.900000	0.923700	4.011111	272.220001	44297.544410	0.760000	0.950000	1.210000	14	dgps
240	49.483258	N	49° 28.995500' N	15.912197	E	15° 54.731800' E					""		573.000000	0.928043	4.140555	272.790009	44297.544421	0.730000	0.940000	1.190000	15	dgps
241	49.483258	N	49° 28.995500' N	15.912142	E	15° 54.728500' E					""		573.100000	0.932021	3.782222	270.600006	44297.544433	0.730000	0.940000	1.190000	15	dgps
242	49.483260	N	49° 28.995600' N	15.912092	E	15° 54.725500' E					""		573.100000	0.935642	3.818056	270.890015	44297.544444	0.760000	0.950000	1.210000	14	dgps
243	49.483260	N	49° 28.995600' N	15.912042	E	15° 54.722500' E					""		573.200000	0.939258	3.153611	271.829987	44297.544456	0.760000	0.950000	1.210000	14	dgps
244	49.483262	N	49° 28.995700' N	15.911993	E	15° 54.719600' E					""		573.200000	0.942758	3.681944	271.600006	44297.544468	0.740000	0.690000	1.010000	14	dgps
245	49.483263	N	49° 28.995800' N	15.911940	E	15° 54.716400' E					""		573.000000	0.946620	3.657500	275.959991	44297.544479	0.730000	0.940000	1.190000	15	dgps
246	49.483267	N	49° 28.996000' N	15.911890	E	15° 54.713400' E					""		573.100000	0.950255	3.538056	271.760010	44297.544491	0.740000	0.690000	1.010000	14	dgps
247	49.483268	N	49° 28.996100' N	15.911837	E	15° 54.710200' E					""		573.200000	0.954117	4.025556	272.040009	44297.544502	0.760000	0.950000	1.210000	14	dgps
248	49.483270	N	49° 28.996200' N	15.911780	E	15° 54.706800' E					""		573.300000	0.958219	4.015000	273.420013	44297.544514	0.730000	0.940000	1.190000	15	dgps
249	49.483273	N	49° 28.996400' N	15.911728	E	15° 54.703700' E					""		573.400000	0.961974	3.703889	271.040009	44297.544525	0.760000	0.950000	1.210000	14	dgps
250	49.483275	N	49° 28.996500' N	15.911673	E	15° 54.700400' E					""		573.500000	0.965956	3.972222	272.000000	44297.544537	0.730000	0.940000	1.190000	15	dgps
251	49.483277	N	49° 28.996600' N	15.911615	E	15° 54.696900' E					""		573.600000	0.970179	4.195833	272.119995	44297.544549	0.730000	0.940000	1.190000	15	dgps
252	49.483280	N	49° 28.996800' N	15.911560	E	15° 54.693600' E					""		573.800000	0.974174	3.790833	272.600006	44297.544560	0.730000	0.940000	1.190000	15	dgps
253	49.483280	N	49° 28.996800' N	15.911507	E	15° 54.690400' E					""		573.900000	0.978031	3.828333	271.290009	44297.544572	0.730000	0.940000	1.190000	15	dgps
254	49.483282	N	49° 28.996900' N	15.911450	E	15° 54.687000' E					""		573.900000	0.982133	4.073611	271.799988	44297.544583	0.730000	0.940000	1.190000	15	dgps
255	49.483282	N	49° 28.996900' N	15.911395	E	15° 54.683700' E					""		574.100000	0.986111	3.851389	271.970001	44297.544595	0.730000	0.940000	1.190000	15	dgps
256	49.483283	N	49° 28.997000' N	15.911342	E	15° 54.680500' E					""		574.200000	0.989972	3.833055	272.299988	44297.544606	0.730000	0.940000	1.190000	15	dgps
257	49.483285	N	49° 28.997100' N	15.911285	E	15° 54.677100' E					""		574.300000	0.994075	4.044722	271.760010	44297.544618	0.730000	0.940000	1.190000	15	dgps
258	49.483287	N	49° 28.997200' N	15.911227	E	15° 54.673600' E					""		574.600000	0.998298	4.033889	270.809998	44297.544630	0.730000	0.940000	1.190000	15	dgps
259	49.483287	N	49° 28.997200' N	15.911172	E	15° 54.670300' E					""		574.800000	1.002275	3.732222	270.750000	44297.544641	0.730000	0.940000	1.190000	15	dgps
260	49.483287	N	49° 28.997200' N	15.911113	E	15° 54.666800' E					""		575.000000	1.006494	4.182222	271.070007	44297.544653	0.730000	0.940000	1.190000	15	dgps
261	49.483288	N	49° 28.997300' N	15.911058	E	15° 54.663500' E					""		575.000000	1.010476	3.878889	274.149994	44297.544664	0.730000	0.940000	1.190000	15	dgps
262	49.483290	N	49° 28.997400' N	15.911002	E	15° 54.660100' E					""		575.200000	1.014578	4.049167	269.179993	44297.544676	0.730000	0.940000	1.190000	15	dgps
263	49.483290	N	49° 28.997400' N	15.910945	E	15° 54.656700' E					""		575.400000	1.018676	4.058055	269.540009	44297.544688	0.760000	0.950000	1.210000	14	dgps
264	49.483290	N	49° 28.997400' N	15.910887	E	15° 54.653200' E					""		575.600000	1.022895	4.083611	270.769989	44297.544699	0.730000	0.940000	1.190000	15	dgps
265	49.483290	N	49° 28.997400' N	15.910830	E	15° 54.649800' E					""		575.800000	1.026993	4.094167	273.220001	44297.544711	0.730000	0.940000	1.190000	15	dgps
266	49.483290	N	49° 28.997400' N	15.910775	E	15° 54.646500' E					""		575.900000	1.030971	4.064445	272.700012	44297.544722	0.730000	0.940000	1.190000	15	dgps
267	49.483292	N	49° 28.997500' N	15.910717	E	15° 54.643000' E					""		576.000000	1.035194	4.270833	271.899994	44297.544734	0.730000	0.940000	1.190000	15	dgps
268	49.483292	N	49° 28.997500' N	15.910657	E	15° 54.639400' E					""		576.200000	1.039533	4.448333	270.679993	44297.544745	0.730000	0.940000	1.190000	15	dgps
269	49.483290	N	49° 28.997400' N	15.910593	E	15° 54.635600' E					""		576.400000	1.044117	4.529444	269.869995	44297.544757	0.730000	0.940000	1.190000	15	dgps
270	49.483290	N	49° 28.997400' N	15.910532	E	15° 54.631900' E					""		576.500000	1.048577	4.493611	272.130005	44297.544769	0.730000	0.940000	1.190000	15	dgps
271	49.483290	N	49° 28.997400' N	15.910470	E	15° 54.628200' E					""		576.700000	1.053037	4.310555	271.200012	44297.544780	0.730000	0.940000	1.190000	15	dgps
272	49.483290	N	49° 28.997400' N	15.910410	E	15° 54.624600' E					""		576.800000	1.057376	4.468611	271.730011	44297.544792	0.730000	0.940000	1.190000	15	dgps
273	49.483292	N	49° 28.997500' N	15.910347	E	15° 54.620800' E					""		576.900000	1.061960	4.468611	273.179993	44297.544803	0.730000	0.940000	1.190000	15	dgps
274	49.483293	N	49° 28.997600' N	15.910285	E	15° 54.617100' E					""		576.900000	1.066424	4.496666	272.429993	44297.544815	0.730000	0.940000	1.190000	15	dgps
275	49.483297	N	49° 28.997800' N	15.910225	E	15° 54.613500' E					""		576.800000	1.070779	4.220833	270.230011	44297.544826	0.730000	0.940000	1.190000	15	dgps
276	49.483298	N	49° 28.997900' N	15.910167	E	15° 54.610000' E					""		576.700000	1.075002	4.039444	273.500000	44297.544838	0.730000	0.940000	1.190000	15	dgps
277	49.483302	N	49° 28.998100' N	15.910108	E	15° 54.606500' E					""		576.600000	1.079237	4.439722	275.239990	44297.544850	0.730000	0.940000	1.190000	15	dgps
278	49.483308	N	49° 28.998500' N	15.910050	E	15° 54.603000' E					""		576.600000	1.083520	4.400556	278.350006	44297.544861	0.730000	0.940000	1.190000	15	dgps
279	49.483312	N	49° 28.998700' N	15.909995	E	15° 54.599700' E					""		576.500000	1.087515	3.959445	274.600006	44297.544873	0.730000	0.940000	1.190000	15	dgps
280	49.483313	N	49° 28.998800' N	15.909938	E	15° 54.596300' E					""		576.400000	1.091617	4.129445	271.809998	44297.544884	0.730000	0.940000	1.190000	15	dgps
281	49.483313	N	49° 28.998800' N	15.909873	E	15° 54.592400' E					""		576.500000	1.096318	4.881389	273.510010	44297.544896	0.730000	0.940000	1.190000	15	dgps
